ID, STARTLOCATION,STARTREGION,AGGREGATEDTYPE,MONEYEARNED,DISTANCE,startDayOfWeek,CHARITYNAME,EMISSIONSSAVED,STARTTIME
15192,"Aberdeen","Scotland","Run","0.13",3,"THURSDAY","Viva con Agua",275.04218255771394,10
15206,"Edinburgh","Scotland","Bike","0.14",3,"THURSDAY","Die Arche",306.5177208427726,14
15220,"Newry","North Ireland","Run","0.08",2,"THURSDAY","Viva con Agua",165.48438170704816,18
15249,"Cardiff","Wales","Bike","0.23",2,"FRIDAY","Die Arche",163.41013453776105,12
15290,"Londonderry","North Ireland","Bike","0.25",2,"SATURDAY",,173.34545969422027,16
15332,"Newry","North Ireland","Run","0.51",3,"SUNDAY","Viva con Agua",354.5381216620655,15
15338,"Cardiff","Wales","Bike","0.42",3,"SUNDAY","Tafel Deutschland",301.5179002553146,16
15340,"Glasgow","Scotland","Bike","0.45",3,"SUNDAY","Die Arche",318.1522513704891,18
15349,"Dundee","Scotland","Run","0.29",2,"MONDAY","Viva con Agua",210.3600335544784,7
15368,"Newry","North Ireland","Run","0.40",3,"MONDAY","Die Arche",287.0873236895546,11
15374,"Aberdeen","Scotland","Run","0.44",3,"MONDAY","Viva con Agua",308.8807008685035,14
15386,"Newport","Wales","Run","0.47",3,"MONDAY","Tafel Deutschland",338.66865353268435,16
15387,"Londonderry","North Ireland","Bike","0.25",2,"MONDAY","Tafel Deutschland",174.0645647587167,17
15388,"Glasgow","Scotland","Run","0.47",3,"MONDAY","Die Arche",335.32755832595615,17
15410,"Londonderry","North Ireland","Bike","0.32",2,"TUESDAY",,221.78098673803578,6
15414,"Aberdeen","Scotland","Bike","0.25",2,"TUESDAY","Die Arche",172.50598221223984,8
15427,"Aberdeen","Scotland","Run","0.48",3,"TUESDAY","Tafel Deutschland",345.3588137508871,11
15428,"Newry","North Ireland","Run","0.36",2,"TUESDAY","Viva con Agua",257.97099968958133,12
15433,"Newport","Wales","Run","0.39",3,"TUESDAY","Tafel Deutschland",271.4547500619035,16
15442,"Aberdeen","Scotland","Bike","0.52",3,"TUESDAY","Die Arche",361.486703237685,19
15472,"Glasgow","Scotland","Bike","0.46",3,"WEDNESDAY",,331.0047790279166,12
15476,"Cardiff","Wales","Run","0.28",2,"WEDNESDAY","Die Arche",193.5060814356889,14
15505,"Newry","North Ireland","Run","0.32",2,"WEDNESDAY","Die Arche",226.9811124021129,18
15532,"Aberdeen","Scotland","Run","0.51",3,"THURSDAY","Viva con Agua",359.80860291259773,9
15537,"Glasgow","Scotland","Run","0.46",3,"THURSDAY","Die Arche",322.8428653090109,10
15547,"Newry","North Ireland","Run","0.57",3,"THURSDAY","Viva con Agua",302.270592330868,13
15551,"Londonderry","North Ireland","Bike","0.34",2,"THURSDAY","Die Arche",236.11203580355476,16
15559,"Belfast","North Ireland","Run","0.55",3,"THURSDAY","Tafel Deutschland",288.2632921584482,17
15571,"Stirling","Scotland","Run","0.34",2,"FRIDAY","Viva con Agua",236.07076248704635,6
15609,"Cardiff","Wales","Run","0.40",3,"FRIDAY","Die Arche",281.5450970041515,14
15612,"Stirling","Scotland","Run","0.42",3,"FRIDAY","Viva con Agua",303.49096612554666,14
15647,"Edinburgh","Scotland","Run","0.11",2,"MONDAY","Viva con Agua",239.95650000000003,17
15668,"Edinburgh","Scotland","Run","0.08",2,"SATURDAY","Tafel Deutschland",197.904,8
15674,"Edinburgh","Scotland","Run","0.10",2,"TUESDAY","Tafel Deutschland",199.689,16
15763,"Southampton","England","Run","1.35",27,"TUESDAY","Die Arche",2843.778,18
15816,"Sheffield","England","Run","1.36",27,"SATURDAY","Die Arche",2855.1495,18
15898,"Salford","England","Bike","1.10",22,"THURSDAY","Tafel Deutschland",2301.642,3
15900,"Salford","England","Bike","1.16",23,"FRIDAY","Tafel Deutschland",2452.17,3
15902,"Salford","England","Bike","1.17",24,"THURSDAY","Tafel Deutschland",2470.671,3
15903,"Salford","England","Bike","1.20",24,"TUESDAY","Tafel Deutschland",2536.17,3
15904,"Salford","England","Bike","0.86",17,"THURSDAY","Tafel Deutschland",1817.8125,3
15908,"Salford","England","Bike","1.22",25,"MONDAY","Tafel Deutschland",2581.7295,3
15909,"Salford","England","Bike","1.23",25,"WEDNESDAY","Tafel Deutschland",2598.7605,3
15912,"Salford","England","Bike","1.57",31,"MONDAY","Tafel Deutschland",3305.8095,3
15915,"Salford","England","Bike","0.86",17,"WEDNESDAY","Die Arche",1819.881,3
15972,"Salford","England","Bike","1.18",24,"WEDNESDAY","Viva con Agua",2497.5405,18
15973,"Salford","England","Bike","0.85",17,"TUESDAY","Viva con Agua",1797.9570000000003,19
16040,"Salford","England","Bike","1.26",25,"TUESDAY","Die Arche",2641.296,18
16152,"Edinburgh","Scotland","Bike","0.11",2,"SUNDAY","Tafel Deutschland",254.60400000000004,2
16444,"Edinburgh","Scotland","Bike","0.22",2,"SATURDAY","Deutsche Sporthilfe",234.49650000000003,14
16543,"Edinburgh","Scotland","Run","0.14",3,"SATURDAY","Tafel Deutschland",312.3645,7
16610,"Edinburgh","Scotland","Bike","0.25",5,"FRIDAY","Die Arche",523.6769999999999,13
16743,"St. Albans","England","Bike","2.43",49,"THURSDAY","Die Arche",5127.234,3
16744,"St. Albans","England","Bike","1.62",33,"WEDNESDAY","Die Arche",3424.764,3
16746,"St. Albans","England","Bike","3.08",62,"TUESDAY","Die Arche",6470.0685,2
16747,"St. Albans","England","Bike","1.45",29,"MONDAY","Die Arche",3062.8605,3
16748,"St. Albans","England","Bike","3.06",61,"FRIDAY","Die Arche",6455.316,2
16750,"St. Albans","England","Bike","4.37",87,"SATURDAY","Die Arche",9181.788,2
16761,"St. Albans","England","Bike","2.43",49,"TUESDAY","Die Arche",5109.132,2
16763,"St. Albans","England","Bike","1.62",33,"WEDNESDAY","Die Arche",3433.3215,2
16764,"St. Albans","England","Bike","2.43",49,"THURSDAY","Viva con Agua",5117.826,2
16767,"St. Albans","England","Bike","3.08",62,"FRIDAY","Die Arche",6458.613,2
16772,"St. Albans","England","Bike","4.00",80,"SATURDAY","Viva con Agua",8393.679,3
16785,"Edinburgh","Scotland","Run","0.26",5,"SATURDAY","Viva con Agua",553.2765,8
16787,"St. Albans","England","Bike","1.71",34,"THURSDAY","Viva con Agua",3603.7155,3
16789,"St. Albans","England","Bike","3.31",66,"SUNDAY","Die Arche",6941.245500000001,3
16790,"St. Albans","England","Bike","2.43",49,"TUESDAY","Die Arche",5117.658,3
16791,"St. Albans","England","Bike","3.06",61,"WEDNESDAY","Die Arche",6454.8015,2
16795,"St. Albans","England","Bike","2.43",49,"TUESDAY","Die Arche",5112.261,3
16805,"St. Albans","England","Bike","1.62",33,"WEDNESDAY","Viva con Agua",3425.9085,2
16806,"St. Albans","England","Bike","3.08",62,"THURSDAY","Die Arche",6480.8625,3
16807,"St. Albans","England","Bike","2.43",49,"FRIDAY","Die Arche",5115.138,3
16808,"St. Albans","England","Bike","3.62",73,"SATURDAY","Die Arche",7629.6465,3
16809,"St. Albans","England","Bike","3.29",66,"SUNDAY","Die Arche",6914.418000000001,3
16810,"St. Albans","England","Bike","3.08",62,"MONDAY","Viva con Agua",6459.8625,2
16811,"St. Albans","England","Bike","2.43",49,"TUESDAY","Viva con Agua",5109.762,3
16813,"St. Albans","England","Bike","2.43",49,"THURSDAY","Viva con Agua",5115.432,3
16816,"St. Albans","England","Bike","1.47",30,"MONDAY","Viva con Agua",3115.392,2
16825,"St. Albans","England","Bike","1.45",29,"MONDAY","Viva con Agua",3074.694,2
16829,"St. Albans","England","Bike","1.45",29,"MONDAY","Viva con Agua",3065.706,3
17012,"Coventry","England","Bike","2.52",51,"THURSDAY","Die Arche",5312.433,3
17013,"Coventry","England","Bike","3.02",61,"SATURDAY","Die Arche",6352.647,3
17016,"Coventry","England","Bike","3.10",62,"SUNDAY","Die Arche",6536.0715,3
17020,"Coventry","England","Run","1.10",22,"FRIDAY","Die Arche",2313.885,3
17023,"Coventry","England","Run","1.38",28,"SATURDAY","Die Arche",2909.55,2
17185,"St. Albans","England","Bike","2.43",49,"FRIDAY","Die Arche",5114.1615,3
17186,"St. Albans","England","Bike","4.01",80,"SATURDAY","Die Arche",8439.816,3
17197,"Londonderry","North Ireland","Run","0.23",5,"MONDAY","Viva con Agua",498.6555000000001,14
17198,"St. Albans","England","Bike","2.43",49,"THURSDAY","Viva con Agua",5112.765,2
17490,"Cardiff","Wales","Bike","0.11",2,"SUNDAY","Tafel Deutschland",256.28400000000005,5
17491,"Cardiff","Wales","Bike","0.11",2,"WEDNESDAY","Tafel Deutschland",251.3175,5
17583,"Edinburgh","Scotland","Bike","0.14",3,"THURSDAY","Die Arche",290.703,5
17601,"Edinburgh","Scotland","Run","0.08",2,"THURSDAY","Tafel Deutschland",176.8095,15
17768,"Gloucester","England","Bike","1.66",33,"SUNDAY","Die Arche",3497.6655,18
17996,"Birmingham","England","Bike","1.52",30,"FRIDAY","Tafel Deutschland",3188.2725,18
18062,"City of London","England","Run","1.15",23,"SUNDAY","Viva con Agua",2435.916,3
18063,"City of London","England","Run","1.73",35,"SUNDAY","Die Arche",3663.2084999999997,3
18119,"Coventry","England","Bike","2.00",40,"MONDAY","Die Arche",4206.321,3
18231,"Birmingham","England","Bike","1.71",34,"THURSDAY","Die Arche",3617.523,3
18278,"Birmingham","England","Bike","1.34",27,"THURSDAY","Tafel Deutschland",2806.4715,18
18447,"Edinburgh","Scotland","Run","0.11",2,"MONDAY","Tafel Deutschland",230.61150000000004,18
18716,"Edinburgh","Scotland","Run","0.14",3,"THURSDAY","Viva con Agua",307.6395,10
18718,"Edinburgh","Scotland","Run","0.16",3,"TUESDAY","Viva con Agua",333.1125,10
18727,"Cardiff","Wales","Bike","0.13",3,"SUNDAY","Die Arche",277.5885,6
18728,"Cardiff","Wales","Bike","0.11",2,"MONDAY","Die Arche",250.82400000000004,5
18731,"Cardiff","Wales","Bike","0.14",3,"THURSDAY","Die Arche",316.9005,5
18735,"Cardiff","Wales","Bike","0.14",3,"SUNDAY","Die Arche",299.796,6
18741,"Cardiff","Wales","Bike","0.11",2,"WEDNESDAY","Die Arche",238.4025,17
18742,"Cardiff","Wales","Bike","0.14",3,"SUNDAY","Die Arche",292.53,5
18744,"Cardiff","Wales","Run","0.11",2,"FRIDAY","Tafel Deutschland",247.34849999999997,15
18749,"Cardiff","Wales","Run","0.16",3,"FRIDAY","Tafel Deutschland",339.4965,16
18753,"Cardiff","Wales","Run","0.08",2,"WEDNESDAY","Tafel Deutschland",190.0395,15
18756,"Cardiff","Wales","Bike","0.13",3,"SUNDAY","Tafel Deutschland",264.642,6
18765,"Cardiff","Wales","Run","0.17",3,"SUNDAY","Tafel Deutschland",360.402,9
18766,"Cardiff","Wales","Bike","0.11",2,"SUNDAY","Tafel Deutschland",253.092,6
18774,"Cardiff","Wales","Bike","0.11",2,"THURSDAY","Tafel Deutschland",254.142,16
18911,"Edinburgh","Scotland","Run","0.14",3,"THURSDAY","Die Arche",304.773,14
18978,"Glasgow","Scotland","Run","0.14",3,"WEDNESDAY","Die Arche",320.1975,16
18992,"City of London","England","Bike","1.39",28,"THURSDAY","Tafel Deutschland",2935.2225,18
19087,"Cardiff","Wales","Bike","0.34",2,"FRIDAY","Die Arche",235.0425,9
19113,"Cardiff","Wales","Run","0.51",3,"SUNDAY","Die Arche",355.1415,9
19114,"Cardiff","Wales","Bike","0.38",3,"SUNDAY","Die Arche",265.9125,6
19128,"Cardiff","Wales","Bike","0.35",2,"MONDAY","Die Arche",253.05,7
19209,"Edinburgh","Scotland","Run","0.14",3,"TUESDAY","Die Arche",286.587,18
19211,"Edinburgh","Scotland","Run","0.08",2,"FRIDAY","Die Arche",158.865,20
19212,"Edinburgh","Scotland","Run","0.10",2,"SATURDAY","Die Arche",203.1435,7
19219,"Edinburgh","Scotland","Run","0.08",2,"TUESDAY","Viva con Agua",185.178,15
19255,"Derby","England","Bike","2.45",49,"WEDNESDAY","Tafel Deutschland",5140.7685,3
19657,"Bradford","England","Bike","3.45",69,"WEDNESDAY","Die Arche",7242.06,3
19660,"Bradford","England","Bike","2.89",58,"FRIDAY","Die Arche",6097.3815,3
19813,"Plymouth","England","Bike","3.10",62,"MONDAY","Die Arche",6509.811,3
19822,"Plymouth","England","Bike","10.77",216,"SATURDAY","Die Arche",22627.605,3
19843,"Aberdeen","Scotland","Run","0.17",3,"MONDAY","Die Arche",348.5475,15
19873,"Belfast","North Ireland","Run","0.17",3,"WEDNESDAY","Viva con Agua",360.4755,7
20040,"Glasgow","Scotland","Run","0.11",2,"THURSDAY","Viva con Agua",234.23400000000004,16
20083,"Belfast","North Ireland","Run","0.28",2,"MONDAY","Viva con Agua",202.377,16
20100,"Bristol","England","Bike","1.68",34,"MONDAY","Die Arche",3542.742,18
20136,"Bristol","England","Bike","1.41",28,"THURSDAY","Tafel Deutschland",2989.266,18
20176,"Belfast","North Ireland","Run","0.11",2,"MONDAY","Tafel Deutschland",239.2845,15
20193,"Bradford","England","Bike","19.17",383,"SATURDAY","Die Arche",40252.59,3
20303,"Edinburgh","Scotland","Bike","0.10",2,"SUNDAY","Tafel Deutschland",216.59400000000002,10
20304,"Edinburgh","Scotland","Bike","0.08",2,"WEDNESDAY","Tafel Deutschland",191.7405,15
20312,"Manchester","England","Bike","1.01",20,"THURSDAY","Die Arche",2112.8625,20
20315,"Manchester","England","Bike","0.88",18,"TUESDAY","Tafel Deutschland",1854.2265,20
20316,"Manchester","England","Bike","0.89",18,"THURSDAY","Tafel Deutschland",1868.7270000000003,20
20355,"Salisbury","England","Run","1.40",28,"FRIDAY","Tafel Deutschland",2953.335,3
20357,"Salisbury","England","Run","1.44",29,"THURSDAY","Tafel Deutschland",3048.15,3
20363,"Salisbury","England","Run","1.35",27,"FRIDAY","Tafel Deutschland",2838.654,3
20417,"Wakefield","England","Run","1.06",21,"MONDAY","Viva con Agua",2215.857,3
20432,"Edinburgh","Scotland","Bike","0.14",3,"SUNDAY","Tafel Deutschland",296.2155,13
20492,"Manchester","England","Bike","0.90",18,"THURSDAY","Tafel Deutschland",1879.7835,20
20533,"Swansea","Wales","Run","0.17",3,"MONDAY","Die Arche",351.9705,10
20541,"Swansea","Wales","Run","0.16",3,"TUESDAY","Tafel Deutschland",338.268,9
20542,"Swansea","Wales","Run","0.14",3,"TUESDAY","Tafel Deutschland",297.318,11
20548,"Manchester","England","Bike","0.89",18,"TUESDAY","Viva con Agua",1864.1070000000002,19
20552,"Salisbury","England","Run","1.55",31,"FRIDAY","Tafel Deutschland",3262.2765,3
20554,"Swansea","Wales","Run","0.11",2,"WEDNESDAY","Tafel Deutschland",228.8475,8
20559,"Salisbury","England","Run","1.27",25,"THURSDAY","Tafel Deutschland",2668.911,3
20560,"Swansea","Wales","Run","0.14",3,"THURSDAY","Tafel Deutschland",289.6005,12
20561,"Swansea","Wales","Run","0.14",3,"THURSDAY","Tafel Deutschland",299.1975,13
20589,"Swansea","Wales","Run","0.28",2,"MONDAY","Tafel Deutschland",194.1555,5
20590,"Swansea","Wales","Run","0.28",2,"MONDAY","Tafel Deutschland",192.906,11
20594,"Swansea","Wales","Run","0.28",2,"TUESDAY","Tafel Deutschland",201.5895,5
20595,"Swansea","Wales","Run","0.28",2,"TUESDAY","Tafel Deutschland",198.9015,11
20598,"Swansea","Wales","Run","0.26",2,"TUESDAY","Tafel Deutschland",182.9625,15
20608,"Swansea","Wales","Run","0.39",3,"THURSDAY","Tafel Deutschland",274.6065,6
20611,"Swansea","Wales","Run","0.34",2,"THURSDAY","Tafel Deutschland",248.178,10
20616,"Swansea","Wales","Run","0.42",3,"FRIDAY","Tafel Deutschland",300.9825,11
20617,"Salisbury","England","Run","4.20",28,"FRIDAY","Tafel Deutschland",2941.218,3
20633,"Hereford","England","Bike","2.27",46,"SATURDAY","Die Arche",4796.841,18
20671,"Coventry","England","Bike","2.31",46,"MONDAY","Die Arche",4846.9575,3
20672,"Coventry","England","Bike","3.58",72,"SUNDAY","Die Arche",7508.256,2
20692,"Coventry","England","Run","1.00",20,"THURSDAY","Die Arche",2101.827,3
16,"Glasgow","Scotland","Run","0.27",5,"FRIDAY","Viva con Agua",564.1654756006233,18
33,"Glasgow","Scotland","Run","0.22",4,"TUESDAY","Viva con Agua",462.37492762746075,4
38,"Glasgow","Scotland","Run","0.23",5,"WEDNESDAY","Viva con Agua",474.85329484883516,5
53,"Glasgow","Scotland","Run","0.25",5,"FRIDAY","Viva con Agua",534.4159494656743,17
54,"Glasgow","Scotland","Run","0.25",5,"FRIDAY","Viva con Agua",530.6490291828422,19
64,"Glasgow","Scotland","Run","0.26",5,"SUNDAY","Viva con Agua",538.9541681547664,10
72,"Glasgow","Scotland","Run","0.22",4,"TUESDAY","Viva con Agua",470.37692774217487,14
93,"Glasgow","Scotland","Run","0.19",4,"THURSDAY","Viva con Agua",398.0354827245978,16
103,"Glasgow","Scotland","Run","0.25",5,"FRIDAY","Viva con Agua",533.2014700436151,19
106,"Glasgow","Scotland","Run","0.23",5,"SATURDAY","Viva con Agua",495.57175717443977,6
110,"Glasgow","Scotland","Run","0.25",5,"SATURDAY","Viva con Agua",527.4546315074849,21
137,"Glasgow","Scotland","Run","0.22",4,"FRIDAY","Viva con Agua",467.7745507079072,12
139,"Glasgow","Scotland","Run","0.22",4,"SATURDAY","Viva con Agua",463.54302606529325,5
143,"Glasgow","Scotland","Run","0.25",5,"SUNDAY","Viva con Agua",522.8877776546449,5
166,"Glasgow","Scotland","Run","0.23",5,"FRIDAY","Viva con Agua",514.1646183636291,19
178,"Glasgow","Scotland","Run","0.25",5,"WEDNESDAY","Viva con Agua",526.8067442697867,20
185,"Glasgow","Scotland","Run","0.17",4,"FRIDAY","Viva con Agua",376.00917113619437,19
199,"Glasgow","Scotland","Run","0.25",5,"THURSDAY","Viva con Agua",528.790597546971,18
274,"Glasgow","Scotland","Run","0.19",4,"SATURDAY","Viva con Agua",389.6159565299129,5
357,"Glasgow","Scotland","Run","0.19",4,"WEDNESDAY","Viva con Agua",395.60086294880585,12
392,"Glasgow","Scotland","Run","0.20",4,"MONDAY","Viva con Agua",423.78471768990676,4
423,"Glasgow","Scotland","Run","0.19",4,"FRIDAY","Viva con Agua",392.18931429535183,15
447,"Dundee","Scotland","Run","0.20",4,"WEDNESDAY","Viva con Agua",412.2621131892824,10
518,"Inverness","Scotland","Run","0.23",5,"WEDNESDAY","Viva con Agua",497.2838258462009,10
534,"Stirling","Scotland","Run","0.17",4,"SATURDAY","Viva con Agua",379.92071537006854,7
539,"Stirling","Scotland","Run","0.20",4,"MONDAY","Viva con Agua",412.17312238553194,5
767,"Stirling","Scotland","Run","0.19",4,"MONDAY","Viva con Agua",402.17149143536005,6
803,"Glasgow","Scotland","Run","0.17",4,"FRIDAY","Viva con Agua",383.6967594523899,16
805,"Stirling","Scotland","Run","0.17",4,"SATURDAY","Viva con Agua",370.48515066030865,7
894,"Bangor","Wales","Run","0.17",4,"SUNDAY","Viva con Agua",373.3175582111076,10
899,"Edinburgh","Scotland","Run","0.17",4,"MONDAY","Viva con Agua",371.6971246673794,16
930,"Edinburgh","Scotland","Run","0.23",5,"FRIDAY","Viva con Agua",479.08662628722107,15
952,"Edinburgh","Scotland","Run","0.17",4,"THURSDAY","Viva con Agua",376.24466917737783,10
958,"Edinburgh","Scotland","Run","0.23",5,"FRIDAY","Viva con Agua",509.4157253016214,12
967,"Edinburgh","Scotland","Run","0.25",5,"SUNDAY","Viva con Agua",515.8645382012177,14
972,"Cardiff","Wales","Run","0.20",4,"TUESDAY","Viva con Agua",434.0333179542822,15
976,"Edinburgh","Scotland","Run","0.25",5,"FRIDAY","Viva con Agua",534.0584357200072,11
982,"Edinburgh","Scotland","Run","0.20",4,"MONDAY","Viva con Agua",424.5618687445236,10
985,"Cardiff","Wales","Run","0.22",4,"TUESDAY","Viva con Agua",464.4086518441149,17
986,"Glasgow","Scotland","Run","0.20",4,"FRIDAY","Viva con Agua",425.4009422210236,17
989,"Edinburgh","Scotland","Run","0.17",4,"SATURDAY","Viva con Agua",385.02780137316387,11
990,"Glasgow","Scotland","Run","0.20",4,"SUNDAY","Viva con Agua",436.1640657920587,13
993,"Glasgow","Scotland","Run","0.22",4,"MONDAY","Viva con Agua",466.2028492034756,15
994,"Glasgow","Scotland","Run","0.20",4,"FRIDAY","Viva con Agua",429.4382077098001,16
999,"Glasgow","Scotland","Run","0.20",4,"SATURDAY","Viva con Agua",416.6173167342699,16
1000,"Glasgow","Scotland","Run","0.20",4,"THURSDAY","Viva con Agua",421.265999101925,17
1125,"Dundee","Scotland","Run","0.20",4,"THURSDAY","Viva con Agua",414.0355200913282,9
1126,"Dundee","Scotland","Run","0.20",4,"FRIDAY","Viva con Agua",427.4497758436057,8
1127,"Dundee","Scotland","Run","0.19",4,"THURSDAY","Viva con Agua",398.92954828950275,15
1128,"Dundee","Scotland","Run","0.19",4,"THURSDAY","Viva con Agua",391.5078320500769,9
1156,"Edinburgh","Scotland","Run","0.23",5,"FRIDAY","Viva con Agua",489.6732467812844,12
1212,"Glasgow","Scotland","Run","0.19",4,"SATURDAY","Viva con Agua",409.26683528513246,16
1213,"Glasgow","Scotland","Run","0.19",4,"MONDAY","Viva con Agua",396.9069954846301,15
1229,"Inverness","Scotland","Run","0.38",8,"TUESDAY","Viva con Agua",797.5863167192153,9
1231,"Inverness","Scotland","Run","0.20",4,"THURSDAY","Viva con Agua",427.61881593959197,10
1238,"Inverness","Scotland","Run","0.19",4,"SUNDAY","Viva con Agua",392.7146494866877,15
1240,"Inverness","Scotland","Run","0.20",4,"TUESDAY","Viva con Agua",435.73770393790426,18
1255,"Inverness","Scotland","Run","0.22",4,"WEDNESDAY","Viva con Agua",468.73938930580124,12
1259,"Inverness","Scotland","Run","0.38",8,"THURSDAY","Viva con Agua",800.5907342344063,15
1260,"Inverness","Scotland","Run","0.40",8,"THURSDAY","Viva con Agua",838.3485970143341,11
1262,"Inverness","Scotland","Run","0.40",8,"FRIDAY","Viva con Agua",858.857811165156,13
1263,"Inverness","Scotland","Run","0.40",8,"FRIDAY","Viva con Agua",866.6091743735786,18
1264,"Inverness","Scotland","Run","0.39",8,"SUNDAY","Viva con Agua",828.083652216458,18
1269,"Inverness","Scotland","Run","0.20",4,"TUESDAY","Viva con Agua",413.6080767519802,15
1272,"Inverness","Scotland","Run","0.40",8,"SATURDAY","Viva con Agua",858.0942601641666,17
1280,"Stirling","Scotland","Run","0.17",4,"FRIDAY","Viva con Agua",374.06197349991277,5
